city,category,created_at,visits_7MA_percentage_change,ct_adcode,city_en,city_ch,pr_adcode,pr_ch,pr_en
北京,Grocery & pharmacy,2020-01-05,-1.57038698822209,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-12,-2.29949523275379,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-19,-8.07627593942794,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-26,-16.9377453729669,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-02,-42.2321929332586,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-09,-53.2249018508132,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-16,-50.6449803701627,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-23,-55.6926528323051,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-01,-36.3432417274257,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-08,-46.9994391475042,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-15,-48.7380818844644,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-22,-47.8407178911946,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-29,-51.1497476163769,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-05,-52.7762198541784,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-12,-53.1688166012339,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-19,-48.7941671340438,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-26,-50.9814918676388,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-03,-53.9540100953449,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-10,-42.0639371845205,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-17,-51.8227706113292,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-24,-47.5042063937185,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-31,-46.4385866517106,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-07,-44.8681996634885,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-14,-40.2131239484016,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-21,-51.7106001121705,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-28,-53.6735838474481,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-05,-46.3825014021312,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-12,-50.9254066180595,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-19,-52.3275378575435,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-26,-55.5804823331464,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-02,-51.2058328659563,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-09,-52.9444756029164,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-16,-46.5507571508693,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-23,-42.9052159282109,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-30,-39.8766124509254,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-06,-41.1665731912507,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-13,-38.3062254627033,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-20,-37.1284352215367,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-27,-38.3062254627033,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-04,-50.8132361189007,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-11,-43.3538979248458,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-18,-49.6915311273135,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-25,-46.3264161525519,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-01,-43.6343241727426,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-08,-45.8216489063376,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-15,-48.7380818844644,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-22,-54.1783510936624,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-29,-63.6567582725743,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-06,-2.16426193118757,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-13,-2.88568257491677,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-20,-10.2663706992231,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-27,-21.9200887902331,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-03,-44.8390677025527,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-10,-52.4972253052164,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-17,-53.9955604883463,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-24,-56.6037735849057,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-02,-33.6293007769145,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-09,-48.5571587125416,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-16,-49.5005549389567,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-23,-49.2785793562708,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-30,-50.5549389567148,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-06,-53.7735849056604,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-13,-53.0521642619312,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-20,-51.6648168701443,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-27,-49.5560488346282,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-04,-54.9944506104329,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-11,-41.6759156492786,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-18,-51.276359600444,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-25,-48.2796892341843,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-01,-47.2807991120977,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-08,-45.2275249722531,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-15,-41.3984461709212,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-22,-54.1620421753607,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-29,-52.441731409545,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-06,-47.1143174250832,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-13,-52.4972253052164,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-20,-52.7746947835738,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-27,-55.2719200887902,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-03,-53.0521642619312,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-10,-52.441731409545,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-17,-46.5593784683685,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-24,-42.6748057713652,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-31,-39.1786903440622,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-07,-41.7314095449501,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-14,-39.9556048834628,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-21,-37.4028856825749,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-28,-38.9012208657048,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-05,-54.9944506104329,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-12,-40.8435072142064,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-19,-52.330743618202,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-26,-46.0599334073252,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-02,-43.7291897891232,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-09,-47.5582685904551,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-16,-48.4461709211987,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-23,-56.0488346281909,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-30,-65.7602663706992,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-07,0.28058361391694,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-14,-1.23456790123457,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-21,-7.12682379349047,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-28,-29.0123456790123,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-04,-46.0157126823794,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-11,-49.7755331088665,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-18,-56.9584736251403,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-25,-54.1526374859708,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-03,-33.2772166105499,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-10,-49.8877665544332,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-17,-46.4085297418631,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-24,-49.7755331088665,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-31,-50.8417508417509,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-07,-52.3569023569024,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-14,-51.9640852974186,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-21,-52.3569023569024,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-28,-48.9337822671156,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-05,-54.320987654321,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-12,-41.0774410774411,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-19,-50.7856341189675,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-26,-46.6329966329966,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-02,-46.2962962962963,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-09,-44.2199775533109,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-16,-41.1335578002245,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-23,-56.7901234567901,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-30,-49.1021324354658,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-07,-48.2603815937149,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-14,-51.1784511784512,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-21,-52.5813692480359,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-28,-55.6677890011223,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-04,-51.2345679012346,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-11,-51.9640852974186,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-18,-46.0718294051628,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-25,-41.1896745230079,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-01,-38.327721661055,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-08,-40.5162738496072,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-15,-39.3939393939394,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-22,-36.7003367003367,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-29,-39.9551066217733,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-06,-53.31088664422,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-13,-38.6083052749719,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-20,-53.5914702581369,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-27,-45.6228956228956,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-03,-42.4803591470258,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-10,-47.9236812570146,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-17,-49.1582491582492,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-24,-56.1728395061729,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-01,6.43704121964992,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-08,1.46809712027103,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-15,-1.41163184641446,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-22,-5.13833992094862,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-29,-30.4912478825522,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-05,-48.8989271597967,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-12,-50.9881422924901,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-19,-55.6747600225861,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-26,-47.0355731225296,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-04,-39.5256916996048,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-11,-49.5200451722191,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-18,-45.4545454545455,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-25,-50.8187464709204,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-01,-49.4071146245059,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-08,-54.0937323546019,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-15,-49.5200451722191,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-22,-53.4726143421796,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-29,-48.0519480519481,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-06,-54.8277809147374,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-13,-40.6549971767363,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-20,-49.3506493506494,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-27,-46.3579898362507,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-03,-45.5674760022586,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-10,-42.970073404856,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-17,-42.8571428571428,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-24,-56.9169960474308,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-01,-48.2213438735178,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-08,-47.1485036702428,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-15,-50.4799548277809,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-22,-52.7950310559006,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-29,-56.1264822134387,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-05,-51.0446075663467,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-12,-51.3269339356296,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-19,-45.3980801806889,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-26,-40.42913608131,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-02,-37.9446640316206,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-09,-39.0739695087521,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-16,-38.1140598531903,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-23,-37.3800112930548,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-30,-41.897233201581,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-07,-50.0846979107849,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-14,-39.1304347826087,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-21,-53.1338226990401,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-28,-45.115753811406,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-04,-42.0101637492942,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-11,-48.1084133258046,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-18,-47.9954827780915,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-25,-59.0626764539808,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-02,9.98593530239098,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-09,-0.253164556962038,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-16,-3.12236286919831,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-23,-7.84810126582279,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-30,-30.182841068917,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-06,-54.0365682137834,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-13,-50.4360056258791,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-20,-54.9929676511955,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-27,-43.8537271448664,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-05,-42.5035161744023,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-12,-50.5485232067511,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-19,-45.2601969057665,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-26,-52.4050632911392,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-02,-49.1420534458509,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-09,-54.2053445850914,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-16,-49.0857946554149,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-23,-53.8677918424754,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-30,-48.9732770745429,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-07,-52.4613220815753,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-14,-43.1786216596343,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-21,-48.7482419127989,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-28,-45.7102672292546,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-04,-47.2292545710267,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-11,-41.3220815752461,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-18,-44.4163150492265,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-06-25,-57.4683544303797,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-02,-47.9606188466948,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-09,-46.3853727144866,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-16,-51.4486638537272,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-23,-54.2053445850914,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-07-30,-54.8804500703235,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-06,-51.2798874824192,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-13,-50.7735583684951,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-20,-46.6666666666667,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-08-27,-39.971870604782,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-03,-37.9465541490858,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-10,-38.5654008438819,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-17,-38.2278481012658,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-09-24,-36.8776371308017,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-01,-45.0351617440225,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-08,-47.8481012658228,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-15,-39.634317862166,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-22,-53.9240506329114,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-10-29,-43.6849507735584,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-05,-44.3600562587905,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-12,-48.8045007032349,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-19,-48.8045007032349,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-11-26,-60.056258790436,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-03,14.0872464573493,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-10,-5.25145873853847,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-17,-3.47318699638788,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-24,-13.1425395943318,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-01-31,-36.4823562100584,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-07,-54.8207835509864,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-14,-50.6529591553209,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-21,-54.6540705751598,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-02-28,-45.2070019449847,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-06,-42.5395943317588,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-13,-51.2642400666852,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-20,-44.484579049736,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-03-27,-53.6537927202001,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-03,-52.4312308974715,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-10,-52.0978049458183,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-17,-50.6529591553209,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-04-24,-53.8760766879689,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-01,-51.2642400666852,110100,Beijing,北京市,110000,北京市,Beijing
北京,Grocery & pharmacy,2020-05-08,-50.6529591553209,110100,Beijing,北京市,110000,北京市,Beijing
